"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"719","1964","8","Orissa","Angul","0.6","29.63","5.57","31.07","50.92","131.46","489.75","383.05","256.91","68.32","8.58","0.24"
"719","1965","8","Orissa","Angul","10.87","12.55","31.95","27.77","17.69","86.63","452.75","275.45","226.95","64.89","0.09","3.75"
"719","1966","8","Orissa","Angul","168.25","129.17","83.17","62.57","50.52","114.37","281.97","293.03","293.03","263.48","231.74","189.23"
"719","1967","8","Orissa","Angul","51.3","0.02","75.81","38.61","7.2","219.4","418.11","326.61","257.88","25.21","0.53","7.08"
"719","1968","8","Orissa","Angul","28.78","44.04","36.73","9.08","7.27","297.19","383.24","168.27","257.43","226.21","26.58","0.26"
"719","1969","8","Orissa","Angul","3.38","1.02","20.54","7.02","44.95","115.27","471.58","331.09","218.92","49.2","30.43","4.03"
"719","1970","8","Orissa","Angul","141.86","114.16","89.3","65.62","52.38","277.88","293.03","293.03","293.03","281.1","227.69","184.89"
"719","1971","8","Orissa","Angul","148.82","130.82","83.82","62.95","50.78","289.41","293.03","293.03","293.03","293.02","240.15","196.11"
"719","1972","8","Orissa","Angul","154.63","127.59","82.49","62.22","50.3","42.56","190.34","293.03","293.03","271.21","221.94","176.44"
"719","1973","8","Orissa","Angul","132.78","92.01","67.09","53.31","44.42","38.3","292.8","293.03","293.03","293.03","241.38","205.52"
"719","1974","8","Orissa","Angul","0.17","1.4","82.22","5.03","24.35","144.13","271.34","329.7","217.26","150.85","11.03","0.0"
"719","1975","8","Orissa","Angul","4.52","19.42","21.06","9.06","22.0","313.17","293.68","355.74","233.62","141.59","18.81","0.0"
"719","1976","8","Orissa","Angul","0.17","10.22","16.56","28.81","40.17","97.55","428.63","519.2","190.07","43.1","27.48","0.26"
"719","1977","8","Orissa","Angul","4.63","7.65","0.21","34.21","78.78","200.21","453.36","357.91","279.81","61.93","41.17","2.95"
"719","1978","8","Orissa","Angul","9.29","28.94","43.94","29.43","40.44","173.74","368.0","280.35","252.12","114.27","8.17","24.21"
"719","1979","8","Orissa","Angul","9.29","44.87","2.14","44.97","21.13","147.19","294.38","198.05","193.99","53.33","8.95","5.19"
"719","1980","8","Orissa","Angul","31.48","41.18","25.98","16.43","32.49","366.5","408.17","287.88","294.12","78.54","1.89","5.29"
"719","1981","8","Orissa","Angul","14.52","16.76","64.3","32.52","78.36","133.06","297.79","277.24","355.29","14.06","0.37","11.79"
"719","1982","8","Orissa","Angul","0.44","46.56","63.34","25.87","29.67","194.53","244.64","409.46","208.46","53.48","14.69","0.29"
"719","1983","8","Orissa","Angul","2.13","100.8","23.7","30.06","56.63","175.21","290.62","414.22","230.65","115.98","1.62","6.42"
"719","1984","8","Orissa","Angul","13.37","27.03","0.47","15.48","22.21","265.3","409.6","501.5","176.99","45.84","0.55","0.34"
"719","1985","8","Orissa","Angul","20.8","38.16","2.7","10.29","19.89","174.34","321.03","394.85","264.1","196.99","0.88","0.11"
"719","1986","8","Orissa","Angul","39.56","25.98","5.51","39.01","46.8","291.79","446.1","356.6","229.52","96.22","74.08","8.54"
"719","1987","8","Orissa","Angul","4.82","2.56","8.09","18.98","35.99","74.73","303.07","298.21","155.9","74.01","28.11","2.44"
"719","1988","8","Orissa","Angul","0.66","21.08","28.18","26.55","50.36","178.7","463.43","189.72","296.27","61.59","6.17","0.69"
"719","1989","8","Orissa","Angul","0.45","0.83","16.25","3.59","99.51","303.58","491.79","346.92","224.79","39.98","2.36","2.4"
"719","1990","8","Orissa","Angul","0.5","70.8","84.79","39.93","61.34","249.84","411.35","383.61","187.88","102.55","11.98","1.75"
"719","1991","8","Orissa","Angul","65.61","4.04","26.99","14.85","15.97","179.6","543.58","355.55","183.94","78.6","35.94","4.76"
"719","1992","8","Orissa","Angul","15.01","36.36","0.0","6.72","103.33","169.9","398.48","328.32","211.88","93.21","6.01","0.0"
"719","1993","8","Orissa","Angul","3.15","0.8","13.07","47.62","33.29","248.98","334.77","381.15","224.88","82.52","8.6","0.0"
"719","1994","8","Orissa","Angul","5.36","40.23","1.76","35.07","22.42","196.73","351.61","415.99","214.26","92.33","3.84","0.0"
"719","1995","8","Orissa","Angul","35.98","18.19","32.42","5.86","47.21","93.18","280.0","192.98","288.17","197.39","57.31","0.0"
"719","1996","8","Orissa","Angul","35.97","8.8","2.56","24.6","16.09","213.51","223.03","226.74","84.28","68.79","3.34","0.31"
"719","1997","8","Orissa","Angul","41.79","6.7","40.3","68.87","25.68","150.1","290.69","586.43","271.47","22.46","16.15","19.38"
"719","1998","8","Orissa","Angul","15.61","51.88","56.66","54.75","38.21","211.75","358.08","247.15","291.19","208.11","43.87","0.0"
"719","1999","8","Orissa","Angul","0.0","1.46","0.5","0.08","104.47","228.25","284.29","399.97","230.14","109.87","5.9","0.0"
"719","2000","8","Orissa","Angul","0.5","33.1","0.47","9.73","44.51","267.93","253.8","142.71","95.77","32.7","1.91","0.0"
"719","2001","8","Orissa","Angul","0.0","0.39","44.48","11.7","57.37","397.36","289.82","351.45","159.64","97.47","23.14","0.18"
"719","2002","8","Orissa","Angul","49.65","1.75","9.85","14.53","64.86","187.23","362.18","383.56","200.54","54.01","12.89","0.0"
"719","2003","8","Orissa","Angul","2.58","26.8","45.07","5.38","12.78","269.6","354.72","361.83","246.75","281.96","4.68","12.51"
"719","2004","8","Orissa","Angul","16.63","6.47","1.66","59.02","25.68","154.69","228.14","307.02","189.94","144.98","0.18","0.0"
"719","2005","8","Orissa","Angul","19.25","5.78","52.57","25.54","52.96","162.58","306.19","271.59","456.84","153.82","0.71","0.72"
"719","2006","8","Orissa","Angul","0.0","0.0","35.23","30.17","76.91","244.13","439.13","583.69","317.81","48.67","8.76","0.0"
"719","2007","8","Orissa","Angul","0.0","95.87","5.24","25.25","42.91","189.51","265.21","397.69","441.96","54.69","6.81","0.31"
"719","2008","8","Orissa","Angul","37.52","45.45","12.43","34.33","73.35","441.05","269.7","338.81","418.95","21.88","1.62","0.0"
"719","2009","8","Orissa","Angul","0.95","0.0","4.11","0.23","66.24","90.14","468.55","319.84","216.08","70.79","13.12","0.27"
"719","2010","8","Orissa","Angul","8.13","2.76","6.84","3.18","122.38","227.48","301.17","288.79","313.51","108.68","20.39","19.91"
"719","2011","8","Orissa","Angul","0.0","43.31","2.8","27.68","89.89","294.07","356.63","408.22","319.81","25.02","0.0","0.0"
"719","2012","8","Orissa","Angul","45.38","0.94","0.17","64.27","16.97","200.43","484.75","293.92","190.9","39.66","50.2","0.88"
"719","2013","8","Orissa","Angul","1.68","6.79","3.12","42.07","42.47","312.64","309.04","202.48","286.57","237.55","0.7","0.0"
"719","2014","8","Orissa","Angul","8.84","51.12","66.67","53.29","118.61","117.29","403.68","233.65","381.05","81.34","0.13","0.0"
"719","2015","8","Orissa","Angul","18.29","19.32","35.5","82.48","39.84","147.35","282.45","296.76","158.72","43.28","16.13","4.45"
"719","2016","8","Orissa","Angul","8.75","50.36","34.85","13.98","72.49","296.27","334.21","293.68","258.54","73.6","10.0","0.02"
"719","2017","8","Orissa","Angul","7.17","1.41","34.04","27.08","32.47","156.09","456.13","301.58","245.95","128.71","15.98","12.42"
"719","2018","8","Orissa","Angul","0.93","4.47","3.1","34.37","102.47","210.6","575.78","341.15","350.82","87.6","1.05","4.39"
"719","2019","8","Orissa","Angul","8.72","14.87","15.85","15.68","90.86","131.18","359.54","480.19","319.98","255.59","0.97","5.19"
"719","2020","8","Orissa","Angul","34.5","150.05","52.1","86.24","29.4","185.41","199.14","683.86","228.69","144.08","1.75","0.0"
"719","2021","8","Orissa","Angul","1.6","3.3","1.24","11.55","161.91","187.97","242.96","162.88","434.17","83.09","27.37","24.25"
"719","2022","8","Orissa","Angul","101.85","5.91","0.2","3.62","20.92","121.29","324.05","508.95","179.54","146.67","0.81","0.23"
"719","2023","8","Orissa","Angul","1.81","0.37","35.58","40.28","24.86","223.25","252.92","339.83","500.0","106.82","2.27","5.71"
"720","1958","8","Orissa","Gajapati","20.27","11.61","9.23","120.54","33.56","95.16","525.57","275.89","330.92","425.02","141.44","0.0"
"720","1959","8","Orissa","Gajapati","24.55","29.56","0.14","32.96","55.31","209.45","425.49","213.81","200.5","334.22","0.0","5.17"
"720","1960","8","Orissa","Gajapati","0.2","0.0","22.93","6.88","60.47","198.88","445.84","282.72","240.29","184.88","2.34","15.64"
"720","1961","8","Orissa","Gajapati","30.3","61.6","13.15","10.41","85.86","215.31","320.73","371.49","336.98","307.64","21.09","1.87"
"720","1962","8","Orissa","Gajapati","158.67","120.88","83.2","63.95","50.85","50.17","282.42","283.13","283.13","283.13","236.15","194.14"
"720","1963","8","Orissa","Gajapati","0.0","0.0","10.21","178.35","87.06","173.95","282.17","300.53","275.61","529.67","2.52","0.0"
"720","1964","8","Orissa","Gajapati","1.23","17.42","4.41","57.38","85.26","161.53","351.25","428.26","391.95","155.57","20.36","2.84"
"720","1965","8","Orissa","Gajapati","10.31","3.75","44.86","51.19","37.47","63.88","539.85","302.7","252.5","117.51","2.61","33.3"
"720","1966","8","Orissa","Gajapati","206.76","156.19","97.51","68.81","53.89","106.76","245.57","272.11","279.84","282.31","282.43","231.9"
"720","1967","8","Orissa","Gajapati","47.33","0.0","166.04","49.44","7.71","216.66","405.7","240.9","237.95","36.8","1.17","73.91"
"720","1968","8","Orissa","Gajapati","39.48","18.94","31.98","35.6","24.46","278.99","394.14","86.8","278.56","413.48","71.45","2.81"
"720","1969","8","Orissa","Gajapati","0.03","0.0","34.73","5.28","155.09","135.54","479.43","216.5","264.02","128.01","119.42","28.79"
"720","1970","8","Orissa","Gajapati","192.9","147.44","147.11","99.55","105.28","261.96","278.38","283.13","281.51","282.65","226.79","181.65"
"720","1971","8","Orissa","Gajapati","139.29","120.94","81.37","78.17","66.62","158.57","212.86","265.14","282.99","283.13","227.4","182.38"
"720","1972","8","Orissa","Gajapati","140.96","113.87","76.04","58.01","47.22","41.55","177.47","254.21","281.06","283.13","249.67","197.57"
"720","1973","8","Orissa","Gajapati","149.33","104.75","75.9","57.81","47.08","42.63","246.65","282.18","281.77","283.13","234.98","202.13"
"720","1974","8","Orissa","Gajapati","0.0","5.45","101.22","12.79","40.45","183.57","206.2","302.53","270.27","318.57","23.96","0.0"
"720","1975","8","Orissa","Gajapati","0.5","8.12","8.4","13.34","87.25","374.5","289.92","366.69","285.11","399.7","42.62","0.0"
"720","1976","8","Orissa","Gajapati","0.0","6.96","12.81","111.11","76.49","91.48","471.99","477.77","197.59","120.53","171.89","2.53"
"720","1977","8","Orissa","Gajapati","2.14","0.0","1.0","84.86","121.95","182.73","357.72","349.98","334.95","151.85","118.28","6.9"
"720","1978","8","Orissa","Gajapati","35.75","28.34","29.87","60.47","74.08","235.5","429.11","387.67","276.65","171.19","33.62","47.23"
"720","1979","8","Orissa","Gajapati","35.75","59.37","1.43","61.72","141.02","178.73","239.46","174.72","306.13","105.1","70.78","17.47"
"720","1980","8","Orissa","Gajapati","17.4","11.69","12.19","21.9","56.66","368.05","409.81","319.14","289.26","174.3","29.79","10.79"
"720","1981","8","Orissa","Gajapati","22.76","1.86","84.25","44.22","83.55","150.1","276.56","335.11","476.85","66.86","4.73","14.26"
"720","1982","8","Orissa","Gajapati","0.27","12.27","24.14","78.69","36.52","159.55","409.42","284.55","276.24","288.98","31.17","0.21"
"720","1983","8","Orissa","Gajapati","1.08","69.11","14.57","16.17","71.2","244.82","306.25","419.15","240.9","184.61","9.0","17.91"
"720","1984","8","Orissa","Gajapati","11.87","29.94","2.13","21.95","91.31","225.61","386.27","369.84","196.31","72.47","6.74","4.06"
"720","1985","8","Orissa","Gajapati","41.95","17.21","3.17","12.54","32.88","233.81","276.77","420.77","277.51","437.51","14.13","2.71"
"720","1986","8","Orissa","Gajapati","52.01","26.1","8.45","71.59","76.44","244.61","331.77","520.62","254.78","143.31","198.52","35.65"
"720","1987","8","Orissa","Gajapati","5.13","0.0","20.74","39.29","88.79","78.85","212.86","228.53","115.03","192.95","63.42","7.38"
"720","1988","8","Orissa","Gajapati","0.0","9.58","11.67","59.53","116.46","118.61","534.54","185.87","434.22","142.14","11.02","2.5"
"720","1989","8","Orissa","Gajapati","0.0","0.0","69.45","6.63","168.83","216.88","593.75","407.96","267.4","47.45","0.47","0.95"
"720","1990","8","Orissa","Gajapati","1.7","95.74","125.23","48.51","88.72","187.55","291.14","505.69","215.4","276.75","43.97","31.6"
"720","1991","8","Orissa","Gajapati","56.37","0.3","18.85","23.38","48.35","250.13","459.97","264.42","334.24","214.72","139.93","3.28"
"720","1992","8","Orissa","Gajapati","16.96","12.82","0.0","10.56","191.83","166.21","418.02","381.55","300.1","206.55","90.81","0.0"
"720","1993","8","Orissa","Gajapati","4.25","0.0","11.43","89.89","75.6","206.75","273.75","333.42","284.54","226.46","7.82","0.29"
"720","1994","8","Orissa","Gajapati","0.88","17.58","0.33","58.76","74.53","121.67","450.49","347.71","245.23","214.91","31.43","0.0"
"720","1995","8","Orissa","Gajapati","60.3","5.75","50.16","22.96","103.61","104.43","312.84","191.84","296.14","489.09","112.16","0.0"
"720","1996","8","Orissa","Gajapati","29.23","5.7","5.36","62.75","35.29","319.15","189.5","257.72","158.28","230.65","12.07","7.18"
"720","1997","8","Orissa","Gajapati","40.14","2.25","82.69","120.27","39.42","111.26","267.97","445.76","329.71","35.26","61.82","63.34"
"720","1998","8","Orissa","Gajapati","30.07","64.24","47.9","92.49","68.49","198.16","419.55","271.6","384.21","410.95","128.46","0.0"
"720","1999","8","Orissa","Gajapati","0.27","0.0","0.38","0.16","177.67","228.61","200.38","367.1","192.86","204.41","10.08","0.0"
"720","2000","8","Orissa","Gajapati","0.0","43.14","0.0","15.15","74.26","325.26","252.23","288.78","127.65","99.55","2.42","0.0"
"720","2001","8","Orissa","Gajapati","0.0","0.0","0.0","33.89","114.33","253.17","238.3","395.92","230.82","214.69","97.04","3.71"
"720","2002","8","Orissa","Gajapati","62.01","0.0","8.68","88.41","99.55","174.44","294.31","388.75","147.01","105.85","16.53","0.0"
"720","2003","8","Orissa","Gajapati","15.25","16.63","78.84","5.79","33.44","155.36","428.48","369.56","242.22","678.83","7.13","59.8"
"720","2004","8","Orissa","Gajapati","55.22","8.93","0.95","92.24","62.92","186.56","294.88","266.86","197.06","301.01","2.84","0.0"
"720","2005","8","Orissa","Gajapati","29.3","14.5","44.56","41.43","108.78","147.46","312.98","219.4","543.85","464.74","6.92","0.0"
"720","2006","8","Orissa","Gajapati","0.0","0.0","57.9","110.78","124.88","186.89","449.87","452.46","391.75","92.17","91.18","0.0"
"720","2007","8","Orissa","Gajapati","0.0","47.14","0.0","40.23","57.91","202.06","222.22","366.0","413.56","178.89","15.17","4.65"
"720","2008","8","Orissa","Gajapati","33.99","34.73","8.73","51.78","110.4","331.86","321.9","309.73","470.62","33.19","7.23","0.0"
"720","2009","8","Orissa","Gajapati","0.0","0.0","11.33","2.25","152.38","87.19","482.23","298.29","212.26","148.42","28.33","0.1"
"720","2010","8","Orissa","Gajapati","24.38","3.93","20.67","31.86","210.38","210.55","383.55","352.95","409.98","320.01","105.58","53.39"
"720","2011","8","Orissa","Gajapati","0.0","29.3","1.37","56.17","203.25","85.71","331.63","351.85","368.53","23.69","0.22","0.06"
"720","2012","8","Orissa","Gajapati","53.07","0.0","0.95","132.25","65.51","167.23","508.59","341.26","287.65","99.81","125.81","0.0"
"720","2013","8","Orissa","Gajapati","0.74","5.75","0.0","91.7","73.69","349.37","286.48","159.15","272.65","524.45","8.05","0.0"
"720","2014","8","Orissa","Gajapati","0.0","4.39","83.29","99.31","194.76","111.79","401.78","233.69","494.79","196.58","2.0","0.06"
"720","2015","8","Orissa","Gajapati","14.09","11.28","66.17","133.67","100.02","223.94","210.21","319.36","354.73","65.81","38.76","9.99"
"720","2016","8","Orissa","Gajapati","6.71","20.54","84.92","33.14","114.05","286.83","352.79","279.6","318.8","237.41","21.65","2.28"
"720","2017","8","Orissa","Gajapati","2.87","3.5","27.16","42.1","84.07","170.04","404.9","328.65","306.33","307.45","37.05","26.19"
"720","2018","8","Orissa","Gajapati","2.87","3.5","7.16","81.68","163.9","177.1","473.2","358.72","380.71","152.61","8.04","18.6"
"720","2019","8","Orissa","Gajapati","3.99","5.04","15.93","31.28","167.45","129.52","311.52","383.08","535.39","511.61","2.47","14.18"
"720","2020","8","Orissa","Gajapati","29.67","50.25","58.2","66.69","44.25","245.04","374.82","493.61","267.87","480.47","48.19","0.29"
"720","2021","8","Orissa","Gajapati","8.4","0.58","3.82","51.8","108.63","149.32","295.98","288.21","478.4","148.33","97.29","90.84"
"720","2022","8","Orissa","Gajapati","75.98","2.01","2.03","30.67","63.3","137.21","359.08","428.33","336.16","214.22","3.55","1.8"
"720","2023","8","Orissa","Gajapati","10.62","0.63","56.88","98.35","96.55","92.87","450.3","240.59","512.32","47.12","28.73","24.5"
"721","1958","8","Orissa","Nuapada","4.45","4.12","14.26","31.68","13.9","92.61","495.07","340.37","338.71","116.15","16.9","0.0"
"721","1959","8","Orissa","Nuapada","12.01","11.32","0.72","25.12","15.84","227.9","484.81","303.45","309.68","84.41","0.02","2.7"
"721","1960","8","Orissa","Nuapada","4.85","0.0","34.13","16.89","21.68","202.12","469.76","292.15","195.99","70.09","0.28","3.07"
"721","1961","8","Orissa","Nuapada","6.34","28.68","25.03","11.89","29.71","218.07","445.76","373.63","364.89","103.39","6.36","2.15"
"721","1962","8","Orissa","Nuapada","154.33","115.81","78.38","60.21","49.18","41.85","297.91","297.91","297.91","262.69","212.32","182.25"
"721","1963","8","Orissa","Nuapada","0.03","3.27","12.94","54.05","19.14","177.25","347.53","374.54","272.77","121.99","0.19","0.0"
"721","1964","8","Orissa","Nuapada","0.24","19.3","5.51","22.7","12.25","137.32","331.59","474.81","295.0","63.0","2.51","0.92"
"721","1965","8","Orissa","Nuapada","6.55","1.72","29.15","16.67","12.49","119.73","465.14","244.81","247.77","16.48","0.19","7.63"
"721","1966","8","Orissa","Nuapada","122.09","84.86","63.7","51.4","43.24","40.38","290.76","297.91","297.91","240.53","194.91","159.57"
"721","1967","8","Orissa","Nuapada","8.23","0.0","111.98","18.14","3.82","222.55","435.65","287.71","187.9","12.85","0.1","51.59"
"721","1968","8","Orissa","Nuapada","14.17","18.17","45.2","36.99","8.69","200.78","434.63","123.98","360.34","66.66","6.82","2.31"
"721","1969","8","Orissa","Nuapada","0.47","0.09","11.61","5.81","40.95","111.04","628.61","251.24","327.04","28.59","10.82","29.12"
